md5hash,fitzpatrick_scale,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum,tone_group,image_path,embedding_idx
e3fc2274077a2f199c63de5a66158f0a,1,1,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum20.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum20jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/e3fc2274077a2f199c63de5a66158f0a.jpg,1108
da29abd31386d95aea6f114cf6368264,3,3,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum29.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum29jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/da29abd31386d95aea6f114cf6368264.jpg,1109
c88c9fdbc850117e3ffd620ab2f13b9e,1,3,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum24.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum24jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/c88c9fdbc850117e3ffd620ab2f13b9e.jpg,1110
5effcbce39afeb21142681b0ec94f49b,3,1,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum42.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum42jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/5effcbce39afeb21142681b0ec94f49b.jpg,1111
6dead5d81240c151255b8f0c63b1b64d,1,1,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum47.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum47jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/6dead5d81240c151255b8f0c63b1b64d.jpg,1112
a8161c19b1beb896e39bd6303a67d005,2,2,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum1.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum1jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/a8161c19b1beb896e39bd6303a67d005.jpg,1113
c8efdafa3e1ea4262947d5433acd4d65,1,1,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum70.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum70jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/c8efdafa3e1ea4262947d5433acd4d65.jpg,1114
cc2d75be6367c7b6cd100c76aee6b40d,1,1,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum51.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum51jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/cc2d75be6367c7b6cd100c76aee6b40d.jpg,1115
5d40a98beab9dcceaeacf14e6cf62168,2,1,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum9.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum9jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/5d40a98beab9dcceaeacf14e6cf62168.jpg,1116
caba897ce978a4e215540c487e2e63f8,2,1,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum72.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum72jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/caba897ce978a4e215540c487e2e63f8.jpg,1117
300c7ae429fd103af14bf3d79800550b,2,1,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum27.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum27jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/300c7ae429fd103af14bf3d79800550b.jpg,1118
0748115e28f13d34f204e44dec5ba221,2,1,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum57.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum57jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/0748115e28f13d34f204e44dec5ba221.jpg,1119
78214187e2a68bf6b2ab4812a34312ca,1,1,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum63.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum63jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/78214187e2a68bf6b2ab4812a34312ca.jpg,1120
c287e154d40834eca091ac2562635e3d,1,1,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/tick-bite/tick-bite17.jpg,httpwwwdermaamincomsiteimagesclinicalpicttickbitetickbite17jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/c287e154d40834eca091ac2562635e3d.jpg,1121
ca6f853dde2f57a18d8e15d5d4a6f1ab,-1,1,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/flea_bites/flea_bites7.jpg,httpwwwdermaamincomsiteimagesclinicalpicffleabitesfleabites7jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/ca6f853dde2f57a18d8e15d5d4a6f1ab.jpg,1122
a71717efa44c9d6e91e0936ea1913669,3,1,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/frost-bite/frost-bite7.jpg,httpwwwdermaamincomsiteimagesclinicalpicffrostbitefrostbite7jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/a71717efa44c9d6e91e0936ea1913669.jpg,1123
142ccaea85718d01d5ca6c63e0cf5547,2,1,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/tick-bite/tick-bite19.jpg,httpwwwdermaamincomsiteimagesclinicalpicttickbitetickbite19jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/142ccaea85718d01d5ca6c63e0cf5547.jpg,1124
8bf8d66160e25b1a31f9c58a1657bd41,1,1,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/tick-bite/tick-bite6.jpg,httpwwwdermaamincomsiteimagesclinicalpicttickbitetickbite6jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/8bf8d66160e25b1a31f9c58a1657bd41.jpg,1125
9b5109d4f203aed6ba43260476138e56,1,2,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/flea_bites/flea_bites8.jpg,httpwwwdermaamincomsiteimagesclinicalpicffleabitesfleabites8jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/9b5109d4f203aed6ba43260476138e56.jpg,1126
4c6ab2fab20849dc72172f61834ff1b5,-1,-1,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/tick-bite/tick-bite8.jpg,httpwwwdermaamincomsiteimagesclinicalpicttickbitetickbite8jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/4c6ab2fab20849dc72172f61834ff1b5.jpg,1127
dc2caa05152225298cb1805b60d63ce0,1,1,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/tick-bite/tick-bite15.jpg,httpwwwdermaamincomsiteimagesclinicalpicttickbitetickbite15jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/dc2caa05152225298cb1805b60d63ce0.jpg,1128
2cc78a4d5cd4efa22c1442c6b601b3ff,2,1,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/tick-bite/tick-bite25.jpg,httpwwwdermaamincomsiteimagesclinicalpicttickbitetickbite25jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/2cc78a4d5cd4efa22c1442c6b601b3ff.jpg,1129
1bc65b1dc9cb85abb83c50ceff0010bf,1,1,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/flea_bites/flea_bites3.jpg,httpwwwdermaamincomsiteimagesclinicalpicffleabitesfleabites3jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/1bc65b1dc9cb85abb83c50ceff0010bf.jpg,1130
409dbc04e3873074609785578d3cddd9,3,2,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/frost-bite/frost-bite8.jpg,httpwwwdermaamincomsiteimagesclinicalpicffrostbitefrostbite8jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/409dbc04e3873074609785578d3cddd9.jpg,1131
f65768467a70cdfa344ae251adeef15d,1,2,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/frost-bite/frost-bite5.jpg,httpwwwdermaamincomsiteimagesclinicalpicffrostbitefrostbite5jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/f65768467a70cdfa344ae251adeef15d.jpg,1132
6c81cf6f9322e8021ca0ea25bf859581,1,1,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/stork_bite/stork_bite2.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstorkbitestorkbite2jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/6c81cf6f9322e8021ca0ea25bf859581.jpg,1133
6247ca4b6d3c3583b2e96e204e2c9db9,2,1,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/tick-bite/tick-bite23.jpg,httpwwwdermaamincomsiteimagesclinicalpicttickbitetickbite23jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/6247ca4b6d3c3583b2e96e204e2c9db9.jpg,1134
82af5fc034fa0f19157f4dee7c004805,1,1,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/tick-bite/tick-bite12.jpg,httpwwwdermaamincomsiteimagesclinicalpicttickbitetickbite12jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/82af5fc034fa0f19157f4dee7c004805.jpg,1135
c10ec3a15dd36519cc5eb305427d4729,2,1,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/brown_recluse_spider_bite/brown_recluse_spider_bite6.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbrownreclusespiderbitebrownreclusespiderbite6jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/c10ec3a15dd36519cc5eb305427d4729.jpg,1136
d110f57a84a94f4e3b59972faca4e765,2,2,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/flea_bites/flea_bites12.jpg,httpwwwdermaamincomsiteimagesclinicalpicffleabitesfleabites12jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/d110f57a84a94f4e3b59972faca4e765.jpg,1137
2a08ec23593281a7c993eb7fb30ea30a,2,1,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/tick-bite/tick-bite26.jpg,httpwwwdermaamincomsiteimagesclinicalpicttickbitetickbite26jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/2a08ec23593281a7c993eb7fb30ea30a.jpg,1138
07f9fbff0b72453477ab23d6a7e270a8,2,1,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/tick-bite/tick-bite5.jpg,httpwwwdermaamincomsiteimagesclinicalpicttickbitetickbite5jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/07f9fbff0b72453477ab23d6a7e270a8.jpg,1139
6ffc4d0108a2c1d10c699fae9679d1ef,-1,-1,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/addison_disease/addison_disease10.jpg,httpwwwdermaamincomsiteimagesclinicalpicaaddisondiseaseaddisondisease10jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/6ffc4d0108a2c1d10c699fae9679d1ef.jpg,1140
3f9329016a7a0055578365f4c9c73f16,1,1,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/h/hashimoto_pritzker_disease/hashimoto_pritzker_disease1.jpg,httpwwwdermaamincomsiteimagesclinicalpichhashimotopritzkerdiseasehashimotopritzkerdisease1jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/3f9329016a7a0055578365f4c9c73f16.jpg,1141
dbc66fd723feb3b16aee23e9369f8429,1,1,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease2.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease2jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/dbc66fd723feb3b16aee23e9369f8429.jpg,1142
a96448812cc3e304fe7a609795bea178,1,1,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease35.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease35jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/a96448812cc3e304fe7a609795bea178.jpg,1143
bd92089736ae23805d8429af86029132,1,1,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease51.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease51jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/bd92089736ae23805d8429af86029132.jpg,1144
7fdb70b503d867bb11c7ea6fddaf8b38,2,1,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease18.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease18jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/7fdb70b503d867bb11c7ea6fddaf8b38.jpg,1145
b722029881bb69fc9cf6fe72a9464642,2,3,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease48.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease48jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/b722029881bb69fc9cf6fe72a9464642.jpg,1146
e1d30846f71f8cb70d493ef44c9ed9c3,2,2,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease67.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease67jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/e1d30846f71f8cb70d493ef44c9ed9c3.jpg,1147
d87fa6bd64bb1f1dc163260c36387ff9,3,1,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease49.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease49jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/d87fa6bd64bb1f1dc163260c36387ff9.jpg,1148
125846d3ecadfc1e56456bce3ebd9e86,1,2,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease65.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease65jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/125846d3ecadfc1e56456bce3ebd9e86.jpg,1149
eb7aabd97df76bf3195190e56bbaced2,1,1,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease59.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease59jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/eb7aabd97df76bf3195190e56bbaced2.jpg,1150
7155006facfaaee37d4df4c46709fde1,1,2,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/addison_disease/addison_disease1.jpg,httpwwwdermaamincomsiteimagesclinicalpicaaddisondiseaseaddisondisease1jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/7155006facfaaee37d4df4c46709fde1.jpg,1151
4f533b5b2b14abf2f8d845d09281edbe,1,1,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease22.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease22jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/4f533b5b2b14abf2f8d845d09281edbe.jpg,1152
115df57e106f60faca25dcfe1df5493c,2,1,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease53.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease53jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/115df57e106f60faca25dcfe1df5493c.jpg,1153
c415f065a3efe31b43697fc2b56517d4,2,2,dariers disease,genodermatoses,non-neoplastic,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease30.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease30jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/c415f065a3efe31b43697fc2b56517d4.jpg,1154
637f99210c2bdd8169eb5474c4aeb183,2,2,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease60.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease60jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/637f99210c2bdd8169eb5474c4aeb183.jpg,1155
ce75f2952eef814baa6d0265090cfb6a,2,2,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease34.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease34jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/ce75f2952eef814baa6d0265090cfb6a.jpg,1156
419cf5dbabdf939021b4e89051ef5395,3,1,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease50.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease50jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/419cf5dbabdf939021b4e89051ef5395.jpg,1157
21406d2d0c82283a6c25d4cdcc352523,3,3,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/addison_disease/addison_disease3.jpg,httpwwwdermaamincomsiteimagesclinicalpicaaddisondiseaseaddisondisease3jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/21406d2d0c82283a6c25d4cdcc352523.jpg,1158
a2170e425512ffeb28953fa26bb90e02,1,1,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis22.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnummuladermatitisnummuladermatitis22jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/a2170e425512ffeb28953fa26bb90e02.jpg,1159
ba3702e84f185e4430fefe2791b752ac,2,1,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis31.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnummuladermatitisnummuladermatitis31jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/ba3702e84f185e4430fefe2791b752ac.jpg,1160
21828c267bcc97b1961046b9e79b6be1,1,1,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis17.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnummuladermatitisnummuladermatitis17jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/21828c267bcc97b1961046b9e79b6be1.jpg,1161
4a06d4890c2d08ce2da2ec22283d49dc,3,3,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis49.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnummuladermatitisnummuladermatitis49jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/4a06d4890c2d08ce2da2ec22283d49dc.jpg,1162
19231e3cd91c35d77084dfe065e1aa64,2,1,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis34.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnummuladermatitisnummuladermatitis34jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/19231e3cd91c35d77084dfe065e1aa64.jpg,1163
af8842dece91a675aa57b311599b7fd5,2,1,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis37.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnummuladermatitisnummuladermatitis37jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/af8842dece91a675aa57b311599b7fd5.jpg,1164
566883e282c6a3de3600d2c16ab3ea18,2,2,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/berloque_dermatitis/berloque_dermatitis8.jpg,httpwwwdermaamincomsiteimagesclinicalpicbberloquedermatitisberloquedermatitis8jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/566883e282c6a3de3600d2c16ab3ea18.jpg,1165
ec3f6eab2002e8c0bf8de7fa040d93e9,2,2,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/berloque_dermatitis/berloque_dermatitis7.jpg,httpwwwdermaamincomsiteimagesclinicalpicbberloquedermatitisberloquedermatitis7jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/ec3f6eab2002e8c0bf8de7fa040d93e9.jpg,1166
8720e29e064aaae73c8fea6f5b2fce28,2,1,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nickel-dermatitis/nickel-dermatitis3.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnickeldermatitisnickeldermatitis3jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/8720e29e064aaae73c8fea6f5b2fce28.jpg,1167
d25efbd101a2564d647521beb0ed95f1,1,1,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis7.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnummuladermatitisnummuladermatitis7jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/d25efbd101a2564d647521beb0ed95f1.jpg,1168
e292aa806f5dd72737e2e2ea3074c96b,3,1,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis8.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnummuladermatitisnummuladermatitis8jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/e292aa806f5dd72737e2e2ea3074c96b.jpg,1169
79c05b80c05714ff9a87d2ad71476921,1,1,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nickel-dermatitis/nickel-dermatitis17.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnickeldermatitisnickeldermatitis17jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/79c05b80c05714ff9a87d2ad71476921.jpg,1170
f47ea78340d7ec2e00bd75c5049690b2,2,1,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis47.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnummuladermatitisnummuladermatitis47jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/f47ea78340d7ec2e00bd75c5049690b2.jpg,1171
5d9f1c8a220ee37fa3d2ab01c900730c,2,1,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis48.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnummuladermatitisnummuladermatitis48jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/5d9f1c8a220ee37fa3d2ab01c900730c.jpg,1172
f6493f6b44220a61628010ac26a0589d,3,1,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis44.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnummuladermatitisnummuladermatitis44jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/f6493f6b44220a61628010ac26a0589d.jpg,1173
79563b39ad57e9d0147b60fff4c9a4e7,2,1,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nickel-dermatitis/nickel-dermatitis11.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnickeldermatitisnickeldermatitis11jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/79563b39ad57e9d0147b60fff4c9a4e7.jpg,1174
e542ae72f3b882e67f1219054b32d6f3,-1,1,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nickel-dermatitis/nickel-dermatitis1.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnickeldermatitisnickeldermatitis1jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/e542ae72f3b882e67f1219054b32d6f3.jpg,1175
c08ca660137851a2391b5ca6f16a5bba,3,4,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nickel-dermatitis/nickel-dermatitis4.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnickeldermatitisnickeldermatitis4jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/c08ca660137851a2391b5ca6f16a5bba.jpg,1176
8f07f5740c16812e25aa07912ff66f7d,2,1,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis41.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnummuladermatitisnummuladermatitis41jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/8f07f5740c16812e25aa07912ff66f7d.jpg,1177
